id,prompt,answer,type,generated_cot
5357a0c8,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
rlnnq pxmwo ufn fbppnq ouzxd -> queen draws the hidden story
xmssbu bcmjbqno vzxnou -> rabbit imagines forest
hxbqanoo wxbuno ufn mqabnqu pzzx -> princess writes the ancient door
yqbjfu vzkkzwo ufn sxbjfu pzzx -> knight follows the bright door
Now, decrypt the following text: yqbjfu oulpbno ufn sxbjfu cnoomjn",knight studies the bright message,Text Encryption,"I identify this as a letter substitution cipher. I build a mapping from the examples, verify it, then decrypt the target word by word. I use the fixed answer vocabulary when the examples do not cover every letter. I ignore the flavor-text wrapper.

LEN
TGT:""yqbjfu oulpbno ufn sxbjfu cnoomjn""
W1:6 W2:7 W3:3 W4:6 W5:7

TABLE
EX1:""rlnnq pxmwo ufn fbppnq ouzxd""->""queen draws the hidden story"" [14] r=q,l=u,n=e,q=n,p=d,x=r,m=a,w=w,o=s,u=t,f=h,b=i,z=o,d=y
EX2:""xmssbu bcmjbqno vzxnou""->""rabbit imagines forest"" [4] s=b,c=m,j=g,v=f
EX3:""hxbqanoo wxbuno ufn mqabnqu pzzx""->""princess writes the ancient door"" [2] h=p,a=c
EX4:""yqbjfu vzkkzwo ufn sxbjfu pzzx""->""knight follows the bright door"" [2] y=k,k=l
TOTAL:22/26

VOCAB_FILL
(no gaps; examples covered all target letters)

VER
CROSS:4/4 examples decrypt with final table

DECRYPT
W1: yqbjfu
 y->k
 q->n
 b->i
 j->g
 f->h
 u->t
 = knight
W2: oulpbno
 o->s
 u->t (W1)
 l->u
 p->d
 b->i (W1)
 n->e
 o->s
 = studies
W3: ufn
 u->t (W1)
 f->h (W1)
 n->e (W2)
 = the
W4: sxbjfu
 s->b
 x->r
 b->i (W1)
 j->g (W1)
 f->h (W1)
 u->t (W1)
 = bright
W5: cnoomjn
 c->m
 n->e (W2)
 o->s (W2)
 o->s (W2)
 m->a
 j->g (W1)
 n->e (W2)
 = message

CHECK
W1:""knight"" len=6Y alpha=Y vocab=Y gaps=N PASS
W2:""studies"" len=7Y alpha=Y vocab=Y gaps=N PASS
W3:""the"" len=3Y alpha=Y vocab=Y gaps=N PASS
W4:""bright"" len=6Y alpha=Y vocab=Y gaps=N PASS
W5:""message"" len=7Y alpha=Y vocab=Y gaps=N PASS
ALL:PASS 5/5 words

ANS=knight studies the bright message

\boxed{knight studies the bright message}"
536af2bc,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
qlggs pxhaga wgucsi nathsi -> queen chases beyond island
bghpxgo poghbga wccv -> teacher creates book
blobtg kclsi bxg hspngsb ynooco -> turtle found the ancient mirror
ohwwnb rhbpxga nsanig mntthjg -> rabbit watches inside village
Now, decrypt the following text: bxg wonjxb htnpg ablinga",the bright alice studies,Text Encryption,"I identify this as a letter substitution cipher. I build a mapping from the examples, verify it, then decrypt the target word by word. I use the fixed answer vocabulary when the examples do not cover every letter. I ignore the flavor-text wrapper.

LEN
TGT:""bxg wonjxb htnpg ablinga""
W1:3 W2:6 W3:5 W4:7

TABLE
EX1:""qlggs pxhaga wgucsi nathsi""->""queen chases beyond island"" [14] q=q,l=u,g=e,s=n,p=c,x=h,h=a,a=s,w=b,u=y,c=o,i=d,n=i,t=l
EX2:""bghpxgo poghbga wccv""->""teacher creates book"" [3] b=t,o=r,v=k
EX3:""blobtg kclsi bxg hspngsb ynooco""->""turtle found the ancient mirror"" [2] k=f,y=m
EX4:""ohwwnb rhbpxga nsanig mntthjg""->""rabbit watches inside village"" [3] r=w,m=v,j=g
TOTAL:22/26

VOCAB_FILL
(no gaps; examples covered all target letters)

VER
CROSS:4/4 examples decrypt with final table

DECRYPT
W1: bxg
 b->t
 x->h
 g->e
 = the
W2: wonjxb
 w->b
 o->r
 n->i
 j->g
 x->h (W1)
 b->t (W1)
 = bright
W3: htnpg
 h->a
 t->l
 n->i (W2)
 p->c
 g->e (W1)
 = alice
W4: ablinga
 a->s
 b->t (W1)
 l->u
 i->d
 n->i (W2)
 g->e (W1)
 a->s
 = studies

CHECK
W1:""the"" len=3Y alpha=Y vocab=Y gaps=N PASS
W2:""bright"" len=6Y alpha=Y vocab=Y gaps=N PASS
W3:""alice"" len=5Y alpha=Y vocab=Y gaps=N PASS
W4:""studies"" len=7Y alpha=Y vocab=Y gaps=N PASS
ALL:PASS 4/4 words

ANS=the bright alice studies

\boxed{the bright alice studies}"
536b705e,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ahr fszursa ocrrs wukzbgryk -> the ancient queen discovers
ahr huwwrs nsuiha wukzbgryk -> the hidden knight discovers
hfaary yrfwk us tbcsafus -> hatter reads in mountain
zfa kacwurk ahr tfiuzfd krzyra -> cat studies the magical secret
juxfyw wukzbgryk ayrfkcyr -> wizard discovers treasure
Now, decrypt the following text: ahr wfyn yfqqua jyuark",the dark rabbit writes,Text Encryption,"I identify this as a letter substitution cipher. I build a mapping from the examples, verify it, then decrypt the target word by word. I use the fixed answer vocabulary when the examples do not cover every letter. I ignore the flavor-text wrapper.

LEN
TGT:""ahr wfyn yfqqua jyuark""
W1:3 W2:4 W3:6 W4:6

TABLE
EX1:""ahr fszursa ocrrs wukzbgryk""->""the ancient queen discovers"" [14] a=t,h=h,r=e,f=a,s=n,z=c,u=i,o=q,c=u,w=d,k=s,b=o,g=v,y=r
EX2:""ahr huwwrs nsuiha wukzbgryk""->""the hidden knight discovers"" [2] n=k,i=g
EX3:""hfaary yrfwk us tbcsafus""->""hatter reads in mountain"" [1] t=m
EX4:""zfa kacwurk ahr tfiuzfd krzyra""->""cat studies the magical secret"" [1] d=l
EX5:""juxfyw wukzbgryk ayrfkcyr""->""wizard discovers treasure"" [2] j=w,x=z
TOTAL:20/26

VOCAB_FILL
W3:yfqqua pattern ra??it -> LOCK ""rabbit"" (candidates: rabbit)

VER
CROSS:5/5 examples decrypt with final table

DECRYPT
W1: ahr
 a->t
 h->h
 r->e
 = the
W2: wfyn
 w->d
 f->a
 y->r
 n->k
 = dark
W3: yfqqua
 y->r (W2)
 f->a (W2)
 q->b
 q->b
 u->i
 a->t (W1)
 = rabbit
W4: jyuark
 j->w
 y->r (W2)
 u->i (W3)
 a->t (W1)
 r->e (W1)
 k->s
 = writes

CHECK
W1:""the"" len=3Y alpha=Y vocab=Y gaps=N PASS
W2:""dark"" len=4Y alpha=Y vocab=Y gaps=N PASS
W3:""rabbit"" len=6Y alpha=Y vocab=Y gaps=N PASS
W4:""writes"" len=6Y alpha=Y vocab=Y gaps=N PASS
ALL:PASS 4/4 words

ANS=the dark rabbit writes

\boxed{the dark rabbit writes}"
538de189,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
lpu kcamghkv jphiks -> cat explores garden
obtphi dgrsi dghkvu -> wizard found forest
ihpjgs dgmmgov unhgrjn xbmmpjk -> dragon follows through village
unk pslbksu pmblk bfpjbskv -> the ancient alice imagines
lpu lnpvkv unk lgmghdrm vklhku -> cat chases the colorful secret
Now, decrypt the following text: ebhi kcamghkv unk fqvukhbgrv vughq",bird explores the mysterious story,Text Encryption,"I identify this as a letter substitution cipher. I build a mapping from the examples, verify it, then decrypt the target word by word. I use the fixed answer vocabulary when the examples do not cover every letter. I ignore the flavor-text wrapper.

LEN
TGT:""ebhi kcamghkv unk fqvukhbgrv vughq""
W1:4 W2:8 W3:3 W4:10 W5:5

TABLE
EX1:""lpu kcamghkv jphiks""->""cat explores garden"" [13] l=c,p=a,u=t,k=e,c=x,a=p,m=l,g=o,h=r,v=s,j=g,i=d,s=n
EX2:""obtphi dgrsi dghkvu""->""wizard found forest"" [5] o=w,b=i,t=z,d=f,r=u
EX3:""ihpjgs dgmmgov unhgrjn xbmmpjk""->""dragon follows through village"" [2] n=h,x=v
EX4:""unk pslbksu pmblk bfpjbskv""->""the ancient alice imagines"" [1] f=m
EX5:""lpu lnpvkv unk lgmghdrm vklhku""->""cat chases the colorful secret"" [0] none
TOTAL:21/26

VOCAB_FILL
W1:ebhi pattern ?ird -> LOCK ""bird"" (candidates: bird)
W4:fqvukhbgrv pattern m?sterious -> LOCK ""mysterious"" (candidates: mysterious)
W5:vughq pattern stor? -> LOCK ""story"" (candidates: story)

VER
CROSS:5/5 examples decrypt with final table

DECRYPT
W1: ebhi
 e->b
 b->i
 h->r
 i->d
 = bird
W2: kcamghkv
 k->e
 c->x
 a->p
 m->l
 g->o
 h->r (W1)
 k->e
 v->s
 = explores
W3: unk
 u->t
 n->h
 k->e (W2)
 = the
W4: fqvukhbgrv
 f->m
 q->y
 v->s (W2)
 u->t (W3)
 k->e (W2)
 h->r (W1)
 b->i (W1)
 g->o (W2)
 r->u
 v->s (W2)
 = mysterious
W5: vughq
 v->s (W2)
 u->t (W3)
 g->o (W2)
 h->r (W1)
 q->y (W4)
 = story

CHECK
W1:""bird"" len=4Y alpha=Y vocab=Y gaps=N PASS
W2:""explores"" len=8Y alpha=Y vocab=Y gaps=N PASS
W3:""the"" len=3Y alpha=Y vocab=Y gaps=N PASS
W4:""mysterious"" len=10Y alpha=Y vocab=Y gaps=N PASS
W5:""story"" len=5Y alpha=Y vocab=Y gaps=N PASS
ALL:PASS 5/5 words

ANS=bird explores the mysterious story

\boxed{bird explores the mysterious story}"
53bf0235,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
vucyi nuzzuty vbddud -> mouse follows mirror
dlhhbo kdlty bq slyozi -> rabbit draws in castle
ogi gbkkiq kdlruq tdboiy -> the hidden dragon writes
lzbsi iwjzudiy bq byzlqk -> alice explores in island
Now, decrypt the following text: aqbrgo nuzzuty jcmmzi",knight follows puzzle,Text Encryption,"I identify this as a letter substitution cipher. I build a mapping from the examples, verify it, then decrypt the target word by word. I use the fixed answer vocabulary when the examples do not cover every letter. I ignore the flavor-text wrapper.

LEN
TGT:""aqbrgo nuzzuty jcmmzi""
W1:6 W2:7 W3:6

TABLE
EX1:""vucyi nuzzuty vbddud""->""mouse follows mirror"" [10] v=m,u=o,c=u,y=s,i=e,n=f,z=l,t=w,b=i,d=r
EX2:""dlhhbo kdlty bq slyozi""->""rabbit draws in castle"" [6] l=a,h=b,o=t,k=d,q=n,s=c
EX3:""ogi gbkkiq kdlruq tdboiy""->""the hidden dragon writes"" [2] g=h,r=g
EX4:""lzbsi iwjzudiy bq byzlqk""->""alice explores in island"" [2] w=x,j=p
TOTAL:20/26

VOCAB_FILL
W1:aqbrgo pattern ?night -> LOCK ""knight"" (candidates: knight)
W3:jcmmzi pattern pu??le -> LOCK ""puzzle"" (candidates: puzzle)

VER
CROSS:4/4 examples decrypt with final table

DECRYPT
W1: aqbrgo
 a->k
 q->n
 b->i
 r->g
 g->h
 o->t
 = knight
W2: nuzzuty
 n->f
 u->o
 z->l
 z->l
 u->o
 t->w
 y->s
 = follows
W3: jcmmzi
 j->p
 c->u
 m->z
 m->z
 z->l (W2)
 i->e
 = puzzle

CHECK
W1:""knight"" len=6Y alpha=Y vocab=Y gaps=N PASS
W2:""follows"" len=7Y alpha=Y vocab=Y gaps=N PASS
W3:""puzzle"" len=6Y alpha=Y vocab=Y gaps=N PASS
ALL:PASS 3/3 words

ANS=knight follows puzzle

\boxed{knight follows puzzle}"
540535a0,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
zgwwkv dkculnozc qoccgpo -> rabbit discovers message
bgvvoz uzogvoc vbo cvzgxpo dllz -> hatter creates the strange door
ugv oayslzoc wlle -> cat explores book
vbo wzkpbv exkpbv dkculnozc -> the bright knight discovers
vbo plsdox cvidoxv zogdc -> the golden student reads
Now, decrypt the following text: ugv uzogvoc vbo ulslzfis flzocv",cat creates the colorful forest,Text Encryption,"I identify this as a letter substitution cipher. I build a mapping from the examples, verify it, then decrypt the target word by word. I use the fixed answer vocabulary when the examples do not cover every letter. I ignore the flavor-text wrapper.

LEN
TGT:""ugv uzogvoc vbo ulslzfis flzocv""
W1:3 W2:7 W3:3 W4:8 W5:6

TABLE
EX1:""zgwwkv dkculnozc qoccgpo""->""rabbit discovers message"" [13] z=r,g=a,w=b,k=i,v=t,d=d,c=s,u=c,l=o,n=v,o=e,q=m,p=g
EX2:""bgvvoz uzogvoc vbo cvzgxpo dllz""->""hatter creates the strange door"" [2] b=h,x=n
EX3:""ugv oayslzoc wlle""->""cat explores book"" [4] a=x,y=p,s=l,e=k
EX4:""vbo wzkpbv exkpbv dkculnozc""->""the bright knight discovers"" [0] none
EX5:""vbo plsdox cvidoxv zogdc""->""the golden student reads"" [1] i=u
TOTAL:20/26

VOCAB_FILL
W4:ulslzfis pattern color?ul -> LOCK ""colorful"" (candidates: colorful)
W5:flzocv pattern ?orest -> LOCK ""forest"" (candidates: forest)

VER
CROSS:5/5 examples decrypt with final table

DECRYPT
W1: ugv
 u->c
 g->a
 v->t
 = cat
W2: uzogvoc
 u->c (W1)
 z->r
 o->e
 g->a (W1)
 v->t (W1)
 o->e
 c->s
 = creates
W3: vbo
 v->t (W1)
 b->h
 o->e (W2)
 = the
W4: ulslzfis
 u->c (W1)
 l->o
 s->l
 l->o
 z->r (W2)
 f->f
 i->u
 s->l
 = colorful
W5: flzocv
 f->f (W4)
 l->o (W4)
 z->r (W2)
 o->e (W2)
 c->s (W2)
 v->t (W1)
 = forest

CHECK
W1:""cat"" len=3Y alpha=Y vocab=Y gaps=N PASS
W2:""creates"" len=7Y alpha=Y vocab=Y gaps=N PASS
W3:""the"" len=3Y alpha=Y vocab=Y gaps=N PASS
W4:""colorful"" len=8Y alpha=Y vocab=Y gaps=N PASS
W5:""forest"" len=6Y alpha=Y vocab=Y gaps=N PASS
ALL:PASS 5/5 words

ANS=cat creates the colorful forest

\boxed{cat creates the colorful forest}"
540fce84,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
fao bico cfjlozf pwnnwbc -> the wise student follows
eivl hamcoc ymvloz -> bird chases garden
sizy vomlc dmt -> king reads map
eivl pwnnwbc mewro ymvloz -> bird follows above garden
Now, decrypt the following text: sizy lvomdc fao eviyaf sog",king dreams the bright key,Text Encryption,"I identify this as a letter substitution cipher. I build a mapping from the examples, verify it, then decrypt the target word by word. I use the fixed answer vocabulary when the examples do not cover every letter. I ignore the flavor-text wrapper.

LEN
TGT:""sizy lvomdc fao eviyaf sog""
W1:4 W2:6 W3:3 W4:6 W5:3

TABLE
EX1:""fao bico cfjlozf pwnnwbc""->""the wise student follows"" [12] f=t,a=h,o=e,b=w,i=i,c=s,j=u,l=d,z=n,p=f,w=o,n=l
EX2:""eivl hamcoc ymvloz""->""bird chases garden"" [5] e=b,v=r,h=c,m=a,y=g
EX3:""sizy vomlc dmt""->""king reads map"" [3] s=k,d=m,t=p
EX4:""eivl pwnnwbc mewro ymvloz""->""bird follows above garden"" [1] r=v
TOTAL:21/26

VOCAB_FILL
W5:sog pattern ke? -> LOCK ""key"" (candidates: key)

VER
CROSS:4/4 examples decrypt with final table

DECRYPT
W1: sizy
 s->k
 i->i
 z->n
 y->g
 = king
W2: lvomdc
 l->d
 v->r
 o->e
 m->a
 d->m
 c->s
 = dreams
W3: fao
 f->t
 a->h
 o->e (W2)
 = the
W4: eviyaf
 e->b
 v->r (W2)
 i->i (W1)
 y->g (W1)
 a->h (W3)
 f->t (W3)
 = bright
W5: sog
 s->k (W1)
 o->e (W2)
 g->y
 = key

CHECK
W1:""king"" len=4Y alpha=Y vocab=Y gaps=N PASS
W2:""dreams"" len=6Y alpha=Y vocab=Y gaps=N PASS
W3:""the"" len=3Y alpha=Y vocab=Y gaps=N PASS
W4:""bright"" len=6Y alpha=Y vocab=Y gaps=N PASS
W5:""key"" len=3Y alpha=Y vocab=Y gaps=N PASS
ALL:PASS 5/5 words

ANS=king dreams the bright key

\boxed{king dreams the bright key}"
542800ae,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
uzd hkiadku umoubd dlqbgodx -> the ancient turtle explores
vgmxd fodhvx uzd caxd vaoogo -> mouse dreams the wise mirror
umoubd fodhvx uzd vhsaihb shofdk -> turtle dreams the magical garden
vgmxd dlqbgodx uzd zaffdk fggo -> mouse explores the hidden door
naks xumfadx kdho ugcdo -> king studies near tower
Now, decrypt the following text: naks faxigpdox egodxu",king discovers forest,Text Encryption,"I identify this as a letter substitution cipher. I build a mapping from the examples, verify it, then decrypt the target word by word. I use the fixed answer vocabulary when the examples do not cover every letter. I ignore the flavor-text wrapper.

LEN
TGT:""naks faxigpdox egodxu""
W1:4 W2:9 W3:6

TABLE
EX1:""uzd hkiadku umoubd dlqbgodx""->""the ancient turtle explores"" [14] u=t,z=h,d=e,h=a,k=n,i=c,a=i,m=u,o=r,b=l,l=x,q=p,g=o,x=s
EX2:""vgmxd fodhvx uzd caxd vaoogo""->""mouse dreams the wise mirror"" [3] v=m,f=d,c=w
EX3:""umoubd fodhvx uzd vhsaihb shofdk""->""turtle dreams the magical garden"" [1] s=g
EX4:""vgmxd dlqbgodx uzd zaffdk fggo""->""mouse explores the hidden door"" [0] none
EX5:""naks xumfadx kdho ugcdo""->""king studies near tower"" [1] n=k
TOTAL:19/26

VOCAB_FILL
W2:faxigpdox pattern disco?ers -> LOCK ""discovers"" (candidates: discovers)
W3:egodxu pattern ?orest -> LOCK ""forest"" (candidates: forest)

VER
CROSS:5/5 examples decrypt with final table

DECRYPT
W1: naks
 n->k
 a->i
 k->n
 s->g
 = king
W2: faxigpdox
 f->d
 a->i (W1)
 x->s
 i->c
 g->o
 p->v
 d->e
 o->r
 x->s
 = discovers
W3: egodxu
 e->f
 g->o (W2)
 o->r (W2)
 d->e (W2)
 x->s (W2)
 u->t
 = forest

CHECK
W1:""king"" len=4Y alpha=Y vocab=Y gaps=N PASS
W2:""discovers"" len=9Y alpha=Y vocab=Y gaps=N PASS
W3:""forest"" len=6Y alpha=Y vocab=Y gaps=N PASS
ALL:PASS 3/3 words

ANS=king discovers forest

\boxed{king discovers forest}"
54315dd1,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ubjumr xqbhg uar ekmorj idw -> turtle found the silver map
fdu gkefqorje hrdj xqjreu -> cat discovers near forest
tkhl jrdge khekgr wdmdfr -> king reads inside palace
Now, decrypt the following text: fdu jrdge uar fqmqjxbm nqqt",cat reads the colorful book,Text Encryption,"I identify this as a letter substitution cipher. I build a mapping from the examples, verify it, then decrypt the target word by word. I use the fixed answer vocabulary when the examples do not cover every letter. I ignore the flavor-text wrapper.

LEN
TGT:""fdu jrdge uar fqmqjxbm nqqt""
W1:3 W2:5 W3:3 W4:8 W5:4

TABLE
EX1:""ubjumr xqbhg uar ekmorj idw""->""turtle found the silver map"" [16] u=t,b=u,j=r,m=l,r=e,x=f,q=o,h=n,g=d,a=h,e=s,k=i,o=v,i=m,d=a,w=p
EX2:""fdu gkefqorje hrdj xqjreu""->""cat discovers near forest"" [1] f=c
EX3:""tkhl jrdge khekgr wdmdfr""->""king reads inside palace"" [2] t=k,l=g
TOTAL:19/26

VOCAB_FILL
W5:nqqt pattern ?ook -> LOCK ""book"" (candidates: book)

VER
CROSS:3/3 examples decrypt with final table

DECRYPT
W1: fdu
 f->c
 d->a
 u->t
 = cat
W2: jrdge
 j->r
 r->e
 d->a (W1)
 g->d
 e->s
 = reads
W3: uar
 u->t (W1)
 a->h
 r->e (W2)
 = the
W4: fqmqjxbm
 f->c (W1)
 q->o
 m->l
 q->o
 j->r (W2)
 x->f
 b->u
 m->l
 = colorful
W5: nqqt
 n->b
 q->o (W4)
 q->o (W4)
 t->k
 = book

CHECK
W1:""cat"" len=3Y alpha=Y vocab=Y gaps=N PASS
W2:""reads"" len=5Y alpha=Y vocab=Y gaps=N PASS
W3:""the"" len=3Y alpha=Y vocab=Y gaps=N PASS
W4:""colorful"" len=8Y alpha=Y vocab=Y gaps=N PASS
W5:""book"" len=4Y alpha=Y vocab=Y gaps=N PASS
ALL:PASS 5/5 words

ANS=cat reads the colorful book

\boxed{cat reads the colorful book}"
5473bb28,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
shaqnhg khhk eagyhi -> teacher sees garden
fgtiqhkk ytkqjchgk snh ejlyhi yjjg -> princess discovers the golden door
fgtiqhkk ojlljdk snh khqghs ksjgm -> princess follows the secret story
gabbts txaetihk snh ktlchg zhm -> rabbit imagines the silver key
ygaeji dgtshk xaf -> dragon writes map
Now, decrypt the following text: xjwkh ygadk bhmjiy kqnjjl",mouse draws beyond school,Text Encryption,"I identify this as a letter substitution cipher. I build a mapping from the examples, verify it, then decrypt the target word by word. I use the fixed answer vocabulary when the examples do not cover every letter. I ignore the flavor-text wrapper.

LEN
TGT:""xjwkh ygadk bhmjiy kqnjjl""
W1:5 W2:5 W3:6 W4:6

TABLE
EX1:""shaqnhg khhk eagyhi""->""teacher sees garden"" [10] s=t,h=e,a=a,q=c,n=h,g=r,k=s,e=g,y=d,i=n
EX2:""fgtiqhkk ytkqjchgk snh ejlyhi yjjg""->""princess discovers the golden door"" [5] f=p,t=i,j=o,c=v,l=l
EX3:""fgtiqhkk ojlljdk snh khqghs ksjgm""->""princess follows the secret story"" [3] o=f,d=w,m=y
EX4:""gabbts txaetihk snh ktlchg zhm""->""rabbit imagines the silver key"" [3] b=b,x=m,z=k
EX5:""ygaeji dgtshk xaf""->""dragon writes map"" [0] none
TOTAL:21/26

VOCAB_FILL
W1:xjwkh pattern mo?se -> LOCK ""mouse"" (candidates: mouse)

VER
CROSS:5/5 examples decrypt with final table

DECRYPT
W1: xjwkh
 x->m
 j->o
 w->u
 k->s
 h->e
 = mouse
W2: ygadk
 y->d
 g->r
 a->a
 d->w
 k->s (W1)
 = draws
W3: bhmjiy
 b->b
 h->e (W1)
 m->y
 j->o (W1)
 i->n
 y->d (W2)
 = beyond
W4: kqnjjl
 k->s (W1)
 q->c
 n->h
 j->o (W1)
 j->o (W1)
 l->l
 = school

CHECK
W1:""mouse"" len=5Y alpha=Y vocab=Y gaps=N PASS
W2:""draws"" len=5Y alpha=Y vocab=Y gaps=N PASS
W3:""beyond"" len=6Y alpha=Y vocab=Y gaps=N PASS
W4:""school"" len=6Y alpha=Y vocab=Y gaps=N PASS
ALL:PASS 4/4 words

ANS=mouse draws beyond school

\boxed{mouse draws beyond school}"
54e0ffff,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
vqrintq ylneqnv ft gxlnvq -> student creates in forest
qzn dxwint vqrintq fhedftnv -> the golden student imagines
jlftynvv alfqnv qzn yxwxlgrw jrsswn -> princess writes the colorful puzzle
qzn hedfyew qrlqwn vnnv -> the magical turtle sees
Now, decrypt the following text: vqrintq alfqnv rtinl delint",student writes under garden,Text Encryption,"I identify this as a letter substitution cipher. I build a mapping from the examples, verify it, then decrypt the target word by word. I use the fixed answer vocabulary when the examples do not cover every letter. I ignore the flavor-text wrapper.

LEN
TGT:""vqrintq alfqnv rtinl delint""
W1:7 W2:6 W3:5 W4:6

TABLE
EX1:""vqrintq ylneqnv ft gxlnvq""->""student creates in forest"" [12] v=s,q=t,r=u,i=d,n=e,t=n,y=c,l=r,e=a,f=i,g=f,x=o
EX2:""qzn dxwint vqrintq fhedftnv""->""the golden student imagines"" [4] z=h,d=g,w=l,h=m
EX3:""jlftynvv alfqnv qzn yxwxlgrw jrsswn""->""princess writes the colorful puzzle"" [3] j=p,a=w,s=z
EX4:""qzn hedfyew qrlqwn vnnv""->""the magical turtle sees"" [0] none
TOTAL:19/26

VOCAB_FILL
(no gaps; examples covered all target letters)

VER
CROSS:4/4 examples decrypt with final table

DECRYPT
W1: vqrintq
 v->s
 q->t
 r->u
 i->d
 n->e
 t->n
 q->t
 = student
W2: alfqnv
 a->w
 l->r
 f->i
 q->t (W1)
 n->e (W1)
 v->s (W1)
 = writes
W3: rtinl
 r->u (W1)
 t->n (W1)
 i->d (W1)
 n->e (W1)
 l->r (W2)
 = under
W4: delint
 d->g
 e->a
 l->r (W2)
 i->d (W1)
 n->e (W1)
 t->n (W1)
 = garden

CHECK
W1:""student"" len=7Y alpha=Y vocab=Y gaps=N PASS
W2:""writes"" len=6Y alpha=Y vocab=Y gaps=N PASS
W3:""under"" len=5Y alpha=Y vocab=Y gaps=N PASS
W4:""garden"" len=6Y alpha=Y vocab=Y gaps=N PASS
ALL:PASS 4/4 words

ANS=student writes under garden

\boxed{student writes under garden}"
54f74901,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ylh qkjh yhaclhr kuankshj -> the wise teacher imagines
rammky qrkyhj tsphr jclxxz -> rabbit writes under school
ylh jyrasnh uxtjh praqj -> the strange mouse draws
Now, decrypt the following text: ylh jhcrhy wthhs qayclhj",the secret queen watches,Text Encryption,"I identify this as a letter substitution cipher. I build a mapping from the examples, verify it, then decrypt the target word by word. I use the fixed answer vocabulary when the examples do not cover every letter. I ignore the flavor-text wrapper.

LEN
TGT:""ylh jhcrhy wthhs qayclhj""
W1:3 W2:6 W3:5 W4:7

TABLE
EX1:""ylh qkjh yhaclhr kuankshj""->""the wise teacher imagines"" [12] y=t,l=h,h=e,q=w,k=i,j=s,a=a,c=c,r=r,u=m,n=g,s=n
EX2:""rammky qrkyhj tsphr jclxxz""->""rabbit writes under school"" [5] m=b,t=u,p=d,x=o,z=l
EX3:""ylh jyrasnh uxtjh praqj""->""the strange mouse draws"" [0] none
TOTAL:17/26

VOCAB_FILL
W3:wthhs pattern ?ueen -> LOCK ""queen"" (candidates: queen)

VER
CROSS:3/3 examples decrypt with final table

DECRYPT
W1: ylh
 y->t
 l->h
 h->e
 = the
W2: jhcrhy
 j->s
 h->e (W1)
 c->c
 r->r
 h->e (W1)
 y->t (W1)
 = secret
W3: wthhs
 w->q
 t->u
 h->e (W1)
 h->e (W1)
 s->n
 = queen
W4: qayclhj
 q->w
 a->a
 y->t (W1)
 c->c (W2)
 l->h (W1)
 h->e (W1)
 j->s (W2)
 = watches

CHECK
W1:""the"" len=3Y alpha=Y vocab=Y gaps=N PASS
W2:""secret"" len=6Y alpha=Y vocab=Y gaps=N PASS
W3:""queen"" len=5Y alpha=Y vocab=Y gaps=N PASS
W4:""watches"" len=7Y alpha=Y vocab=Y gaps=N PASS
ALL:PASS 4/4 words

ANS=the secret queen watches

\boxed{the secret queen watches}"
